google_url,establishment_url,scraped_item,ingredients,combined_score,attribute_scores
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',pollo al rosmarino,sautéed breast of chicken with garlic mushrooms fresh rosemary,0.47204515,"{'name': np.float32(0.38194475), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.48317787), 'ingredient_3': np.float32(0.5207848)}"
'https://maps.google.com/?cid=6333958978982575875','https://www.rielhtx.com/',butter burgers,"carmelized onions, onions, cheese, caramelized, american cheese, american",0.47201094,"{'name': np.float32(0.39342672), 'ingredient_1': np.float32(0.5030674), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',eggplant with sauce,"eggplant, bell peppers, fried eggplant cubes, onions, sauce, tomato sauce, tomatoes, sautéed bell peppers",0.47186762,"{'name': np.float32(0.41100025), 'ingredient_1': np.float32(0.48200622), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',salmone con teragon,filet of salmon with a tarragon sauce served with steamed broccoli and carrots,0.47110862,"{'name': np.float32(0.46020103), 'ingredient_1': np.float32(0.4844695), 'ingredient_2': np.float32(0.623863), 'ingredient_3': np.float32(0.86148614)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',sucuk izgara,turkish beef sausage,0.4703483,"{'name': np.float32(0.4081288), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.45749152)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',tournedos di manzo al brandy,filet of beef sautéed with brown sauce flamed in brandy with a touch of cream,0.4702235,"{'name': np.float32(0.4081288), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.4435799)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',chicken adana,"rice, ground chicken, seasoned ground chicken, grilled on a skewer",0.46936473,"{'name': np.float32(0.3238582), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.48317787), 'ingredient_3': np.float32(0.5207848)}"
'https://maps.google.com/?cid=6333958978982575875','https://www.rielhtx.com/',gem wedge salad,"kimchi, tomatos, breadcrumbs, caramelized onion, sauce, potato, hot, blue cheese, bacon, cheddar",0.469176,"{'name': np.float32(0.46696687), 'ingredient_1': np.float32(0.59229326), 'ingredient_2': np.float32(0.5480908), 'ingredient_3': np.float32(1.0000005)}"
'https://maps.google.com/?cid=6333958978982575875','https://www.rielhtx.com/',pork schnitzel,"anchovies, hot sauce powder, panko, sauce, cucumber, salad, panko bread crumb, frisee, bread, crumb, hot, seasonal jam, powder",0.46851057,"{'name': np.float32(0.42292026), 'ingredient_1': np.float32(0.47258222), 'ingredient_2': np.float32(0.60500276), 'ingredient_3': np.float32(0.5698973)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',karisik pide,"doner slices, mozzarella cheese, turkish beef sausage",0.46765983,"{'name': np.float32(0.4081288), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.47895277)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',ttabuli,"cracked wheat, green onions, parsley, tomatoes",0.4661687,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(0.4478847), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',vegetarian pide,"bell peppers, onions, mozzarella cheese, tomatoes, mushroom",0.46609187,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(0.5030674), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',pani puri,"cilantro, pomegranate seeds, sev, date-tamarind chutney, mint chutney, potatoes, crispy lentils, chickpeas",0.46515584,"{'name': np.float32(0.39511383), 'ingredient_1': np.float32(0.506173), 'ingredient_2': np.float32(0.5206097), 'ingredient_3': np.float32(0.8267008)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',japanese miso scramble,"sesame oil, miso scrambled eggs, green onions, togarashi, seasonal mushrooms, shishito peppers",0.46393442,"{'name': np.float32(0.39342672), 'ingredient_1': np.float32(0.56754184), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',mochiko chicken,"furikake, sambal mayo, coconut shoyu marinade, mango chutney, nori sauce, hawaiian-style crispy chicken",0.46236014,"{'name': np.float32(0.37440422), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.48317787), 'ingredient_3': np.float32(0.5207848)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',brazilian shrimp moqueca,"cilantro, sofrito, jasmine rice, annatto oil, cumin, white wine, sautéed gulf shrimp, coconut milk, paprika, lime, heirloom carrots",0.46104956,"{'name': np.float32(0.39207682), 'ingredient_1': np.float32(0.5311334), 'ingredient_2': np.float32(0.50188655), 'ingredient_3': np.float32(0.86148614)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',grilled vegetable platter,"eggplant, bell peppers, zucchini, onions, rice, yogurt sauce, tomatoes, mushrooms",0.46081704,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(0.4722917), 'ingredient_2': np.float32(0.537503), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',vietnamese steak & eggs,"sunny side up eggs, green onions, cucumbers, lemongrass-marinated tenderloin, roasted tomatoes",0.45958057,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(0.56754184), 'ingredient_2': np.float32(0.56388843), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',country fried quail,"hamhock-braised collard greens, steen’s cane syrup-glazed pecans, texas quail, watermelon pique, buttermilk biscuit, sweet potato grits, black strap molasses-cream gravy",0.45949256,"{'name': np.float32(0.4070788), 'ingredient_1': np.float32(0.5207848), 'ingredient_2': np.float32(0.56711113), 'ingredient_3': np.float32(1.0000005)}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',russian chocolate bobka,,0.4577897,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',cacik,"chopped cucumbers, garlic, fresh yogurt, mint, yogurt, cucumbers, dill",0.45723107,"{'name': np.float32(0.40047318), 'ingredient_1': np.float32(0.4688719), 'ingredient_2': np.float32(0.56388843), 'ingredient_3': np.float32(0.5194722)}"
'https://maps.google.com/?cid=13601263010284293960','https://www.foreigngrilltx.com/',spicykoreancarrotsalad,"korean spices, carrots",0.45566246,"{'name': np.float32(0.39207682), 'ingredient_1': np.float32(0.42971647), 'ingredient_2': np.float32(0.50188655), 'ingredient_3': np.float32(0.86148614)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',capelli d'angelo con pollo,angle hair pasta with diced chicken in a fresh tomato sauce with basil,0.45524395,"{'name': np.float32(0.41100025), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.4923879), 'ingredient_3': np.float32(0.6033059)}"
'https://maps.google.com/?cid=4902502522606942362','https://www.jbarmbbq.com/menus/',spicy chicken n waffles,"maple syrup, fried chicken wings, waffle",0.45491713,"{'name': np.float32(0.35744035), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.48317787), 'ingredient_3': np.float32(0.5207848)}"
'https://maps.google.com/?cid=4902502522606942362','https://www.jbarmbbq.com/menus/',plain baked potato,"shredded cheddar cheese, butter, green onions, sour cream",0.45352933,"{'name': np.float32(0.4313128), 'ingredient_1': np.float32(0.5030674), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',crab cake eggs benedict,"crispy breakfast potatoes, wilted arugula, green tomato relish, poached eggs, fried tortilla strips, creole tomato hollandaise, lump crab",0.45274842,"{'name': np.float32(0.39418924), 'ingredient_1': np.float32(0.56754184), 'ingredient_2': np.float32(0.5206097), 'ingredient_3': np.float32(0.8267008)}"
'https://maps.google.com/?cid=13601263010284293960','https://www.foreigngrilltx.com/',kompot,berries,0.4525441,"{'name': np.float32(0.3856793), 'ingredient_1': np.float32(0.37630123), 'ingredient_2': np.float32(0.48358378), 'ingredient_3': np.float32(0.3553315)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',fettuccine alfredo con pollo,fettuccine alfredo with grilled strips of chicken and mushrooms,0.45172763,"{'name': np.float32(0.35959217), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.48317787), 'ingredient_3': np.float32(0.5207848)}"
'https://maps.google.com/?cid=6333958978982575875','https://www.rielhtx.com/',bannock,"tomato, crawfish, honey, green garlic, garlic, green, candied, charred scallion oil, pecans, pea, shoots, bacon fat, bacon, cultured butter, fat, tails",0.4506887,"{'name': np.float32(0.38361758), 'ingredient_1': np.float32(0.59229326), 'ingredient_2': np.float32(0.4966475), 'ingredient_3': np.float32(0.6033059)}"
'https://maps.google.com/?cid=4902502522606942362','https://www.jbarmbbq.com/menus/',bbq chicken wings,"ranch, celery, carrots, house made bbq sauce",0.44871974,"{'name': np.float32(0.4050582), 'ingredient_1': np.float32(0.500266), 'ingredient_2': np.float32(0.5786028), 'ingredient_3': np.float32(0.86148614)}"
'https://maps.google.com/?cid=6333958978982575875','https://www.rielhtx.com/',peashoot salad,"hot mustard dressing, mint, sugar snap peas, fennel",0.4486674,"{'name': np.float32(0.3908929), 'ingredient_1': np.float32(0.45621774), 'ingredient_2': np.float32(0.5552687), 'ingredient_3': np.float32(0.5199587)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',rice,"carrots, peas, white rice",0.4484105,"{'name': np.float32(0.39207682), 'ingredient_1': np.float32(0.45621774), 'ingredient_2': np.float32(0.5552687), 'ingredient_3': np.float32(0.86148614)}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',our delicious chicken soup,,0.4462446,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',spaghetti alla bolognese,spaghetti with ground meat in a marinara sauce,0.44139755,"{'name': np.float32(0.38912755), 'ingredient_1': np.float32(0.6431048), 'ingredient_2': np.float32(0.43070185), 'ingredient_3': np.float32(0.46478814)}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',corned beef,,0.44054222,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',falafel,"chickpea patties, tahini sauce, homemade tahini sauce, garlic, parsley, herbs, tahini, freshly fried chickpea patties, chickpeas",0.43910804,"{'name': np.float32(0.38194475), 'ingredient_1': np.float32(0.5137478), 'ingredient_2': np.float32(0.47137585), 'ingredient_3': np.float32(0.5194722)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',iskender kebab,"tomato sauce, yogurt, doner kebab, pita cubes",0.4384928,"{'name': np.float32(0.41100025), 'ingredient_1': np.float32(0.46913344), 'ingredient_2': np.float32(0.4923879), 'ingredient_3': np.float32(0.6033059)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',vitello alla marsala,slices of veal sautéed with green onions and mushrooms flamed in marsala wine sauce,0.43694007,"{'name': np.float32(0.39342672), 'ingredient_1': np.float32(0.5168303), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',eggplant salad,"eggplant, grilled eggplant, bell peppers, green bell peppers, grilled chopped eggplant, red bell peppers, olive oil",0.43643934,"{'name': np.float32(0.38622105), 'ingredient_1': np.float32(0.4722917), 'ingredient_2': np.float32(0.5171673), 'ingredient_3': np.float32(0.5168119)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',tabuli,"cracked wheat, green onions, parsley, tomatoes",0.43530732,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(0.4478847), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',bologna,,0.4339623,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',red lentil soup,,0.43354636,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=13601263010284293960','https://www.foreigngrilltx.com/',lamb khinkali,"lamb, broth",0.43145794,"{'name': np.float32(0.479245), 'ingredient_1': np.float32(0.552774), 'ingredient_2': np.float32(0.42962182), 'ingredient_3': np.float32(0.40983522)}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',sour cream,,0.4313128,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',ube pancakes,"brown sugar boba, coconut syrup, plums, purple sweet potatoes, lavender chantilly cream",0.4293825,"{'name': np.float32(0.39418924), 'ingredient_1': np.float32(0.506173), 'ingredient_2': np.float32(0.5206097), 'ingredient_3': np.float32(0.8267008)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',babaganush,"eggplant, grilled eggplant, tahini, grilled pureed eggplant, garlic",0.42773312,"{'name': np.float32(0.38194475), 'ingredient_1': np.float32(0.4722917), 'ingredient_2': np.float32(0.5171673), 'ingredient_3': np.float32(0.5194722)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',norwegian smoked salmon latkes,"potato-apple pancakes, tobiko, capers, arugula, onion-dill crème fraiche, tomatoes, cold-smoked salmon",0.42731732,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(0.46683052), 'ingredient_2': np.float32(0.49920297), 'ingredient_3': np.float32(0.6716206)}"
'https://maps.google.com/?cid=4902502522606942362','https://www.jbarmbbq.com/menus/',house salad,"house vinaigrette, baby spinach, baby kale, arugula",0.4272256,"{'name': np.float32(0.38690174), 'ingredient_1': np.float32(0.4284097), 'ingredient_2': np.float32(0.588856), 'ingredient_3': np.float32(0.48760703)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',bistecca alla fiorentina,grilled t-bone steak topped with italian herbs and garlic flamed in brandy with sautéed vegetables,0.42693996,"{'name': np.float32(0.4098155), 'ingredient_1': np.float32(0.59928465), 'ingredient_2': np.float32(0.57063574), 'ingredient_3': np.float32(0.5302396)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',petti di pollo alla griglia,grilled breast of chicken with fresh herbs asparagus served with spaghetti with olive oil,0.42632124,"{'name': np.float32(0.3914198), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.48317787), 'ingredient_3': np.float32(0.5207848)}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',russian pelmeni dumplings,,0.4260804,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',souper performers with matzoh ball or kreplach,,0.42507628,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=6333958978982575875','https://www.rielhtx.com/',tempura cauliflower,"cucumber frisee salad, anchovies, kimchi hot sauce",0.4238891,"{'name': np.float32(0.46696687), 'ingredient_1': np.float32(0.47258222), 'ingredient_2': np.float32(0.60500276), 'ingredient_3': np.float32(0.5698973)}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',potato salad,,0.4236975,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',pollo francese,buttered breast of chicken with a mushroom lemon butter sauce,0.42337835,"{'name': np.float32(0.37440422), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.48317787), 'ingredient_3': np.float32(0.5207848)}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',potato pirogen,boiled or fried,0.42291948,"{'name': np.float32(0.4084699), 'ingredient_1': np.float32(0.48200622), 'ingredient_2': np.float32(0.39169595), 'ingredient_3': np.float32(0.42609376)}"
'https://maps.google.com/?cid=4902502522606942362','https://www.jbarmbbq.com/menus/',spicy j-bar-m breakfast plate,"fried eggs, brunch spuds, bacon, texas toast, breakfast sausage",0.42076838,"{'name': np.float32(0.3664597), 'ingredient_1': np.float32(0.59229326), 'ingredient_2': np.float32(0.4998961), 'ingredient_3': np.float32(0.6439358)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',manti,"ground lamb, turkish ravioli, garlic yogurt sauce, tomato sauce",0.4202999,"{'name': np.float32(0.41100025), 'ingredient_1': np.float32(0.552774), 'ingredient_2': np.float32(0.4923879), 'ingredient_3': np.float32(0.6033059)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',bocconcino di formaggio,fried mozzarella cheese served with a side of fresh tomato sauce,0.41986644,"{'name': np.float32(0.41100025), 'ingredient_1': np.float32(0.5030674), 'ingredient_2': np.float32(0.4923879), 'ingredient_3': np.float32(0.6033059)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',tabuli̇,"cracked wheat, bell peppers, green bell peppers, green onions, red bell peppers, parsley, olive oil, tomatoes",0.41967666,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(0.4478847), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',shrimp & grits,"crispy shallots, applewood-smoked bacon, sautéed shrimp, new orleans bbq sauce, parmesan-brie grits",0.4196522,"{'name': np.float32(0.37440422), 'ingredient_1': np.float32(0.59229326), 'ingredient_2': np.float32(0.4383987), 'ingredient_3': np.float32(0.5734327)}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',blintz,,0.41952235,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',our homemade soup of the day,,0.41921517,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',falafel plate,"chickpea patties, tahini sauce, ezme salad, rice, chickpeas",0.41495815,"{'name': np.float32(0.42292026), 'ingredient_1': np.float32(0.5137478), 'ingredient_2': np.float32(0.5313343), 'ingredient_3': np.float32(0.4828642)}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',potato pancakes,,0.41404748,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',lamb shakshuka,"goat cheese, shirred eggs, braised lamb, harissa yogurt, grilled country bread, spiced tomato-bell pepper purée, lamb sausage, tomatoes",0.41329014,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(0.56754184), 'ingredient_2': np.float32(0.4998961), 'ingredient_3': np.float32(0.50373423)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',manicoti freschi,pasta stuffed with ricotta cheese baked in tomato sauce,0.41309533,"{'name': np.float32(0.41100025), 'ingredient_1': np.float32(0.5131286), 'ingredient_2': np.float32(0.4923879), 'ingredient_3': np.float32(0.6033059)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',stracciatella,fresh spinach soup with egg white,0.4124984,"{'name': np.float32(0.48040533), 'ingredient_1': np.float32(0.45706224), 'ingredient_2': np.float32(0.51556766), 'ingredient_3': np.float32(0.4641294)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',vitello alla parmigiana,breaded veal steak pan fried baked with mozzarella cheese and fresh tomato sauce,0.4112897,"{'name': np.float32(0.41100025), 'ingredient_1': np.float32(0.59928465), 'ingredient_2': np.float32(0.4923879), 'ingredient_3': np.float32(0.6033059)}"
'https://maps.google.com/?cid=13601263010284293960','https://www.foreigngrilltx.com/',mastava,"vegetables, yogurt, rice, meat, herbs",0.41104677,"{'name': np.float32(0.4098155), 'ingredient_1': np.float32(0.6431048), 'ingredient_2': np.float32(0.57063574), 'ingredient_3': np.float32(0.5302396)}"
'https://maps.google.com/?cid=4902502522606942362','https://www.jbarmbbq.com/menus/',j bar m breakfast plate,"fried eggs, brunch spuds, bacon, texas toast, breakfast sausage",0.41072854,"{'name': np.float32(0.3664597), 'ingredient_1': np.float32(0.59229326), 'ingredient_2': np.float32(0.4998961), 'ingredient_3': np.float32(0.6439358)}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',prime hungarian beef goulash,,0.40903467,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',roumanian steak salad,,0.4087817,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',lebni̇,"strained yogurt, garlic, yogurt, walnut, dill, chopped walnut",0.40727735,"{'name': np.float32(0.40047318), 'ingredient_1': np.float32(0.4688719), 'ingredient_2': np.float32(0.47137585), 'ingredient_3': np.float32(0.5194722)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',chiles en nogada,"refried beans, sofrito, vegan goat cheese-cashew crema, pepitas, tofu chorizo, corn, pomegranate seeds, avocado, dry roasted poblano pepper, quinoa, tomatillo salsa",0.4072498,"{'name': np.float32(0.39468527), 'ingredient_1': np.float32(0.5045618), 'ingredient_2': np.float32(0.49393064), 'ingredient_3': np.float32(0.52700645)}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',buttermilk,,0.4070788,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',pasha meze platter,"babaganush, ezme salad, eggplant salad, lebni, tabuli, dolma, humus",0.40688527,"{'name': np.float32(0.42292026), 'ingredient_1': np.float32(0.47258222), 'ingredient_2': np.float32(0.5313343), 'ingredient_3': np.float32(0.5168119)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',doner,beef-lamb shawarma,0.4065807,"{'name': np.float32(0.37096727), 'ingredient_1': np.float32(0.7287294), 'ingredient_2': np.float32(0.41187242), 'ingredient_3': np.float32(0.3634852)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',doner durum,"tomato, rice, yogurt sauce, doner, bread",0.4063399,"{'name': np.float32(0.40047318), 'ingredient_1': np.float32(0.46913344), 'ingredient_2': np.float32(0.4923879), 'ingredient_3': np.float32(0.6033059)}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',apple sauce,,0.40606716,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',shiitake edamame dumplings,"fresno chiles, garlic, cilantro, mushroom soy, ginger, pickled shiitake, steamed vegetable dumplings",0.40571034,"{'name': np.float32(0.40865988), 'ingredient_1': np.float32(0.4688719), 'ingredient_2': np.float32(0.52924585), 'ingredient_3': np.float32(0.57287467)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',kofte kebab,"grilled ground lamb meatballs, rice, lamb, seasoned",0.40416306,"{'name': np.float32(0.39675725), 'ingredient_1': np.float32(0.552774), 'ingredient_2': np.float32(0.42962182), 'ingredient_3': np.float32(0.40983522)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',melanzane alla parmigiana,baked layers of eggplant topped with marinara sauce and mozzarella cheese,0.40325922,"{'name': np.float32(0.37440422), 'ingredient_1': np.float32(0.5030674), 'ingredient_2': np.float32(0.5171673), 'ingredient_3': np.float32(0.5168119)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',shrimp kebab,"shepherd salad, shrimp",0.40299156,"{'name': np.float32(0.42292026), 'ingredient_1': np.float32(0.5311334), 'ingredient_2': np.float32(0.5313343), 'ingredient_3': np.float32(0.4828642)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',blue corn breakfast tamales,"blue masa tamales, poblano chiles, mole rojo, vegan nogada sauce, tomato-corn salsa, black bean purée, black beans, tofu chorizo",0.4024681,"{'name': np.float32(0.39468527), 'ingredient_1': np.float32(0.5045618), 'ingredient_2': np.float32(0.5637127), 'ingredient_3': np.float32(0.4876951)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',baked salmon,"shepherd salad, salmon",0.4006325,"{'name': np.float32(0.42292026), 'ingredient_1': np.float32(0.47258222), 'ingredient_2': np.float32(0.5313343), 'ingredient_3': np.float32(0.4828642)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',lamb chops,"rice, lamb, pirzola:n/a",0.40056032,"{'name': np.float32(0.3035701), 'ingredient_1': np.float32(0.552774), 'ingredient_2': np.float32(0.42962182), 'ingredient_3': np.float32(0.40983522)}"
